"LAKE"	"pluses_box.jpg"	"t"
"PET"	"equals_box.jpg"	"pb"
"HIVE"	"pluses_box.jpg"	"t"
"LEAP"	"exes_box.jpg"	"nt"
"MIXTURE"	"exes_box.jpg"	"nt"
"DECISION"	"pluses_box.jpg"	"t"
"TREE"	"pluses_box.jpg"	"t"
"LICE"	"pluses_box.jpg"	"t"
"INSTANT"	"exes_box.jpg"	"nt"
"LOAN"	"equals_box.jpg"	"pb"
"LENS"	"pluses_box.jpg"	"t"
"PICNIC"	"pluses_box.jpg"	"t"
"WOOD"	"exes_box.jpg"	"nt"
"VOLUME"	"pluses_box.jpg"	"t"
"FOSSIL"	"equals_box.jpg"	"pb"
"STUMBLE"	"exes_box.jpg"	"nt"
"DECAY"	"exes_box.jpg"	"nt"
"WAFFLE"	"equals_box.jpg"	"pb"
"TAPE"	"equals_box.jpg"	"pb"
"JOURNEY"	"exes_box.jpg"	"nt"
"VAULT"	"exes_box.jpg"	"nt"
"BREATH"	"equals_box.jpg"	"pb"
"LAWN"	"equals_box.jpg"	"pb"
"INSIGHT"	"equals_box.jpg"	"pb"
"NEEDLE"	"equals_box.jpg"	"pb"
"RELAX"	"equals_box.jpg"	"pb"
"SERVANT"	"equals_box.jpg"	"pb"
"HUG"	"exes_box.jpg"	"nt"
"ACE"	"pluses_box.jpg"	"t"
"REAR"	"exes_box.jpg"	"nt"
"VITAMIN"	"pluses_box.jpg"	"t"
"LATCH"	"pluses_box.jpg"	"t"
"PLUM"	"pluses_box.jpg"	"t"
"BAT"	"pluses_box.jpg"	"t"
"STEAM"	"equals_box.jpg"	"pb"
"CROW"	"equals_box.jpg"	"pb"
"BOOTH"	"equals_box.jpg"	"pb"
"BROOM"	"pluses_box.jpg"	"t"
"ADVICE"	"exes_box.jpg"	"nt"
"ABDOMEN"	"equals_box.jpg"	"pb"
"COAST"	"equals_box.jpg"	"pb"
"NAPKIN"	"pluses_box.jpg"	"t"
"ANTLER"	"exes_box.jpg"	"nt"
"BUSINESS"	"exes_box.jpg"	"nt"
"SOCIETY"	"exes_box.jpg"	"nt"
"METAL"	"pluses_box.jpg"	"t"
"SURFACE"	"equals_box.jpg"	"pb"
"SCREEN"	"equals_box.jpg"	"pb"
"SURPRISE"	"pluses_box.jpg"	"t"
"CANDLE"	"pluses_box.jpg"	"t"
"BRAKE"	"equals_box.jpg"	"pb"
"UNIT"	"exes_box.jpg"	"nt"
"DIET"	"exes_box.jpg"	"nt"
"PIPE"	"equals_box.jpg"	"pb"
"NIGHTCLUB"	"pluses_box.jpg"	"t"
"HELM"	"exes_box.jpg"	"nt"
"FOREST"	"exes_box.jpg"	"nt"
"GLOW"	"exes_box.jpg"	"nt"
"CRADLE"	"pluses_box.jpg"	"t"
"SLAB"	"exes_box.jpg"	"nt"
