"WOOD"	"exes_box.jpg"	"nt"
"UNIT"	"exes_box.jpg"	"nt"
"ADVICE"	"exes_box.jpg"	"nt"
"STUMBLE"	"exes_box.jpg"	"nt"
"SURFACE"	"equals_box.jpg"	"pb"
"PET"	"equals_box.jpg"	"pb"
"BAT"	"pluses_box.jpg"	"t"
"VITAMIN"	"pluses_box.jpg"	"t"
"HIVE"	"pluses_box.jpg"	"t"
"ABDOMEN"	"equals_box.jpg"	"pb"
"WAFFLE"	"equals_box.jpg"	"pb"
"SCREEN"	"equals_box.jpg"	"pb"
"SERVANT"	"equals_box.jpg"	"pb"
"NIGHTCLUB"	"pluses_box.jpg"	"t"
"DECISION"	"pluses_box.jpg"	"t"
"HELM"	"exes_box.jpg"	"nt"
"ACE"	"pluses_box.jpg"	"t"
"FOSSIL"	"equals_box.jpg"	"pb"
"LICE"	"pluses_box.jpg"	"t"
"METAL"	"pluses_box.jpg"	"t"
"ANTLER"	"exes_box.jpg"	"nt"
"CANDLE"	"pluses_box.jpg"	"t"
"CROW"	"equals_box.jpg"	"pb"
"BUSINESS"	"exes_box.jpg"	"nt"
"PICNIC"	"pluses_box.jpg"	"t"
"LAWN"	"equals_box.jpg"	"pb"
"DECAY"	"exes_box.jpg"	"nt"
"MIXTURE"	"exes_box.jpg"	"nt"
"SURPRISE"	"pluses_box.jpg"	"t"
"INSTANT"	"exes_box.jpg"	"nt"
"INSIGHT"	"equals_box.jpg"	"pb"
"VAULT"	"exes_box.jpg"	"nt"
"VOLUME"	"pluses_box.jpg"	"t"
"COAST"	"equals_box.jpg"	"pb"
"LAKE"	"pluses_box.jpg"	"t"
"CRADLE"	"pluses_box.jpg"	"t"
"REAR"	"exes_box.jpg"	"nt"
"DIET"	"exes_box.jpg"	"nt"
"RELAX"	"equals_box.jpg"	"pb"
"LENS"	"pluses_box.jpg"	"t"
"NAPKIN"	"pluses_box.jpg"	"t"
"FOREST"	"exes_box.jpg"	"nt"
"PLUM"	"pluses_box.jpg"	"t"
"PIPE"	"equals_box.jpg"	"pb"
"BRAKE"	"equals_box.jpg"	"pb"
"NEEDLE"	"equals_box.jpg"	"pb"
"BROOM"	"pluses_box.jpg"	"t"
"JOURNEY"	"exes_box.jpg"	"nt"
"TREE"	"pluses_box.jpg"	"t"
"STEAM"	"equals_box.jpg"	"pb"
"LEAP"	"exes_box.jpg"	"nt"
"SLAB"	"exes_box.jpg"	"nt"
"SOCIETY"	"exes_box.jpg"	"nt"
"LATCH"	"pluses_box.jpg"	"t"
"LOAN"	"equals_box.jpg"	"pb"
"HUG"	"exes_box.jpg"	"nt"
"TAPE"	"equals_box.jpg"	"pb"
"GLOW"	"exes_box.jpg"	"nt"
"BREATH"	"equals_box.jpg"	"pb"
"BOOTH"	"equals_box.jpg"	"pb"
