"CROW"	"pluses_box.jpg"	"t"
"LIBERTY"	"equals_box.jpg"	"pb"
"BRAKE"	"pluses_box.jpg"	"t"
"LAKE"	"exes_box.jpg"	"nt"
"METAL"	"exes_box.jpg"	"nt"
"HIVE"	"exes_box.jpg"	"nt"
"NAIL"	"equals_box.jpg"	"pb"
"CANDLE"	"exes_box.jpg"	"nt"
"TYPE"	"equals_box.jpg"	"pb"
"DECISION"	"exes_box.jpg"	"nt"
"LAWN"	"pluses_box.jpg"	"t"
"LUGGAGE"	"equals_box.jpg"	"pb"
"SKULL"	"equals_box.jpg"	"pb"
"LENS"	"exes_box.jpg"	"nt"
"ACE"	"exes_box.jpg"	"nt"
"RELAX"	"pluses_box.jpg"	"t"
"BOOTH"	"pluses_box.jpg"	"t"
"DOUGH"	"equals_box.jpg"	"pb"
"LICE"	"exes_box.jpg"	"nt"
"TREE"	"exes_box.jpg"	"nt"
"VITAMIN"	"exes_box.jpg"	"nt"
"CRUMB"	"equals_box.jpg"	"pb"
"SERVANT"	"pluses_box.jpg"	"t"
"TAPE"	"pluses_box.jpg"	"t"
"OFFICER"	"equals_box.jpg"	"pb"
"BAT"	"exes_box.jpg"	"nt"
"FOSSIL"	"pluses_box.jpg"	"t"
"AROMA"	"equals_box.jpg"	"pb"
"PIPE"	"pluses_box.jpg"	"t"
"NIGHTCLUB"	"exes_box.jpg"	"nt"
"CRACK"	"equals_box.jpg"	"pb"
"LOAN"	"pluses_box.jpg"	"t"
"NEEDLE"	"pluses_box.jpg"	"t"
"PLUM"	"exes_box.jpg"	"nt"
"MILK"	"equals_box.jpg"	"pb"
"BREATH"	"pluses_box.jpg"	"t"
"SURPRISE"	"exes_box.jpg"	"nt"
"COAST"	"pluses_box.jpg"	"t"
"PENCIL"	"equals_box.jpg"	"pb"
"PICNIC"	"exes_box.jpg"	"nt"
"NAPKIN"	"exes_box.jpg"	"nt"
"RUG"	"equals_box.jpg"	"pb"
"KNUCKLE"	"equals_box.jpg"	"pb"
"VOLUME"	"exes_box.jpg"	"nt"
"ACCIDENT"	"equals_box.jpg"	"pb"
"BROOM"	"exes_box.jpg"	"nt"
"STEAM"	"pluses_box.jpg"	"t"
"CENT"	"equals_box.jpg"	"pb"
"PET"	"pluses_box.jpg"	"t"
"SOIL"	"equals_box.jpg"	"pb"
"PLANE"	"equals_box.jpg"	"pb"
"INSIGHT"	"pluses_box.jpg"	"t"
"CRADLE"	"exes_box.jpg"	"nt"
"SCREEN"	"pluses_box.jpg"	"t"
"WAFFLE"	"pluses_box.jpg"	"t"
"ABDOMEN"	"pluses_box.jpg"	"t"
"MUSEUM"	"equals_box.jpg"	"pb"
"SURFACE"	"pluses_box.jpg"	"t"
"JOGGER"	"equals_box.jpg"	"pb"
"LATCH"	"exes_box.jpg"	"nt"
