"SCRATCH"	"MOSQUITO"	"SCRATCH - MOSQUITO"	"ft"
"MUSEUM"	"CLAY"	"MUSEUM - CLAY"	"t"
"VITAMIN"	"LEMON"	"VITAMIN - LEMON"	"b"
"ANTLER"	"KNIFE"	"ANTLER - OOOOO"	"pb"
"LAKE"	"SUMMER"	"LAKE - SUMMER"	"b"
"CRUMB"	"TOASTER"	"CRUMB - TOASTER"	"t"
"WAFFLE"	"MAPLE"	"WAFFLE - MAPLE"	"nt"
"PIPE"	"WRENCH"	"PIPE - WRENCH"	"nt"
"BUSINESS"	"DESK"	"BUSINESS - OOOO"	"pb"
"INSIGHT"	"ART"	"INSIGHT - ART"	"nt"
"INSTANT"	"RATE"	"INSTANT - OOOO"	"pb"
"PUMP"	"OIL"	"PUMP - OIL"	"ft"
"NEEDLE"	"DOCTOR"	"NEEDLE - DOCTOR"	"nt"
"DOUGH"	"SALT"	"DOUGH - SALT"	"t"
"CANDLE"	"WINE"	"CANDLE - WINE"	"b"
"VAULT"	"BRASS"	"VAULT - OOOOO"	"pb"
"RUG"	"WOOL"	"RUG - WOOL"	"t"
"FOSSIL"	"DINOSAUR"	"FOSSIL - DINOSAUR"	"nt"
"STUMBLE"	"CLOWN"	"STUMBLE - OOOOO"	"pb"
"NAIL"	"PICTURE"	"NAIL - PICTURE"	"t"
"BROOM"	"HOUSE"	"BROOM - HOUSE"	"b"
"DECISION"	"JUDGE"	"DECISION - JUDGE"	"b"
"WISDOM"	"MONK"	"WISDOM - MONK"	"fb"
