"JAW"	"equals_box.jpg"	"fpb"
"COLLEGE"	"pluses_box.jpg"	"ft"
"SCRATCH"	"pluses_box.jpg"	"ft"
"EGO"	"exes_box.jpg"	"fnt"
"EGO"	"exes_box.jpg"	"fnt"
"BOND"	"exes_box.jpg"	"fnt"
"CIGAR"	"equals_box.jpg"	"fpb"
"CHALK"	"exes_box.jpg"	"fnt"
"PUMP"	"pluses_box.jpg"	"ft"
"BOND"	"exes_box.jpg"	"fnt"
"SCRATCH"	"pluses_box.jpg"	"ft"
"TOLL"	"equals_box.jpg"	"fpb"
"TOLL"	"equals_box.jpg"	"fpb"
"COLLEGE"	"pluses_box.jpg"	"ft"
"PUMP"	"pluses_box.jpg"	"ft"
"CHALK"	"exes_box.jpg"	"fnt"
"JAW"	"equals_box.jpg"	"fpb"
"CIGAR"	"equals_box.jpg"	"fpb"
