"ADVICE"	"equals_box.jpg"	"pb"
"SERVANT"	"exes_box.jpg"	"nt"
"AROMA"	"pluses_box.jpg"	"t"
"MIXTURE"	"equals_box.jpg"	"pb"
"TYPE"	"pluses_box.jpg"	"t"
"SOCIETY"	"equals_box.jpg"	"pb"
"DIET"	"equals_box.jpg"	"pb"
"NEEDLE"	"exes_box.jpg"	"nt"
"CRACK"	"pluses_box.jpg"	"t"
"CRUMB"	"pluses_box.jpg"	"t"
"SKULL"	"pluses_box.jpg"	"t"
"LIBERTY"	"pluses_box.jpg"	"t"
"LUGGAGE"	"pluses_box.jpg"	"t"
"PET"	"exes_box.jpg"	"nt"
"GLOW"	"equals_box.jpg"	"pb"
"FOSSIL"	"exes_box.jpg"	"nt"
"LAWN"	"exes_box.jpg"	"nt"
"DECAY"	"equals_box.jpg"	"pb"
"COAST"	"exes_box.jpg"	"nt"
"PIPE"	"exes_box.jpg"	"nt"
"BREATH"	"exes_box.jpg"	"nt"
"HUG"	"equals_box.jpg"	"pb"
"SURFACE"	"exes_box.jpg"	"nt"
"RELAX"	"exes_box.jpg"	"nt"
"DOUGH"	"pluses_box.jpg"	"t"
"MILK"	"pluses_box.jpg"	"t"
"PENCIL"	"pluses_box.jpg"	"t"
"SLAB"	"equals_box.jpg"	"pb"
"SCREEN"	"exes_box.jpg"	"nt"
"LOAN"	"exes_box.jpg"	"nt"
"JOURNEY"	"equals_box.jpg"	"pb"
"RUG"	"pluses_box.jpg"	"t"
"BOOTH"	"exes_box.jpg"	"nt"
"OFFICER"	"pluses_box.jpg"	"t"
"CROW"	"exes_box.jpg"	"nt"
"MUSEUM"	"pluses_box.jpg"	"t"
"INSIGHT"	"exes_box.jpg"	"nt"
"BRAKE"	"exes_box.jpg"	"nt"
"INSTANT"	"equals_box.jpg"	"pb"
"ABDOMEN"	"exes_box.jpg"	"nt"
"BUSINESS"	"equals_box.jpg"	"pb"
"STEAM"	"exes_box.jpg"	"nt"
"VAULT"	"equals_box.jpg"	"pb"
"TAPE"	"exes_box.jpg"	"nt"
"CENT"	"pluses_box.jpg"	"t"
"UNIT"	"equals_box.jpg"	"pb"
"ACCIDENT"	"pluses_box.jpg"	"t"
"WAFFLE"	"exes_box.jpg"	"nt"
"PLANE"	"pluses_box.jpg"	"t"
"HELM"	"equals_box.jpg"	"pb"
"STUMBLE"	"equals_box.jpg"	"pb"
"KNUCKLE"	"pluses_box.jpg"	"t"
"LEAP"	"equals_box.jpg"	"pb"
"SOIL"	"pluses_box.jpg"	"t"
"ANTLER"	"equals_box.jpg"	"pb"
"NAIL"	"pluses_box.jpg"	"t"
"WOOD"	"equals_box.jpg"	"pb"
"FOREST"	"equals_box.jpg"	"pb"
"REAR"	"equals_box.jpg"	"pb"
"JOGGER"	"pluses_box.jpg"	"t"
