"BOND"	"WEDDING"	"BOND - WEDDING"	"fnt"
"NIGHTCLUB"	"LIPSTICK"	"NIGHTCLUB - LIPSTICK"	"b"
"PLANE"	"CLOUD"	"PLANE - CLOUD"	"t"
"INSIGHT"	"ART"	"INSIGHT - ART"	"nt"
"MUSEUM"	"CLAY"	"MUSEUM - CLAY"	"t"
"DECAY"	"CARBON"	"DECAY - OOOOOO"	"pb"
"UNIT"	"GRAVITY"	"UNIT - OOOOOOO"	"pb"
"HUG"	"ROSE"	"HUG - OOOO"	"pb"
"BREATH"	"TICKLE"	"BREATH - TICKLE"	"nt"
"SURPRISE"	"SNAKE"	"SURPRISE - SNAKE"	"b"
"HIVE"	"HEXAGON"	"HIVE - HEXAGON"	"b"
"EGO"	"SHALLOW"	"EGO - SHALLOW"	"fnt"
"LAKE"	"SUMMER"	"LAKE - SUMMER"	"b"
"ACCIDENT"	"SNOW"	"ACCIDENT - SNOW"	"t"
"LATCH"	"CAGE"	"LATCH - CAGE"	"b"
"GLOW"	"GHOST"	"GLOW - OOOOO"	"pb"
"TAPE"	"RADIO"	"TAPE - RADIO"	"nt"
"SURFACE"	"FOAM"	"SURFACE - FOAM"	"nt"
"ADVICE"	"LESSON"	"ADVICE - OOOOOO"	"pb"
"NEEDLE"	"DOCTOR"	"NEEDLE - DOCTOR"	"nt"
"NAIL"	"PICTURE"	"NAIL - PICTURE"	"t"
"TYPE"	"PAPER"	"TYPE - PAPER"	"t"
"TOLL"	"BRIDGE"	"TOLL - BRIDGE"	"fb"
