"LEAP"	"equals_box.jpg"	"pb"
"MILK"	"pluses_box.jpg"	"t"
"PLANE"	"pluses_box.jpg"	"t"
"ANTLER"	"equals_box.jpg"	"pb"
"KNUCKLE"	"pluses_box.jpg"	"t"
"CROW"	"exes_box.jpg"	"nt"
"CRUMB"	"pluses_box.jpg"	"t"
"BUSINESS"	"equals_box.jpg"	"pb"
"MIXTURE"	"equals_box.jpg"	"pb"
"HUG"	"equals_box.jpg"	"pb"
"AROMA"	"pluses_box.jpg"	"t"
"SERVANT"	"exes_box.jpg"	"nt"
"RELAX"	"exes_box.jpg"	"nt"
"BOOTH"	"exes_box.jpg"	"nt"
"PET"	"exes_box.jpg"	"nt"
"CENT"	"pluses_box.jpg"	"t"
"JOURNEY"	"equals_box.jpg"	"pb"
"SURFACE"	"exes_box.jpg"	"nt"
"STEAM"	"exes_box.jpg"	"nt"
"FOSSIL"	"exes_box.jpg"	"nt"
"SOCIETY"	"equals_box.jpg"	"pb"
"MUSEUM"	"pluses_box.jpg"	"t"
"TAPE"	"exes_box.jpg"	"nt"
"DOUGH"	"pluses_box.jpg"	"t"
"ADVICE"	"equals_box.jpg"	"pb"
"SLAB"	"equals_box.jpg"	"pb"
"JOGGER"	"pluses_box.jpg"	"t"
"ABDOMEN"	"exes_box.jpg"	"nt"
"SKULL"	"pluses_box.jpg"	"t"
"DECAY"	"equals_box.jpg"	"pb"
"INSIGHT"	"exes_box.jpg"	"nt"
"ACCIDENT"	"pluses_box.jpg"	"t"
"BREATH"	"exes_box.jpg"	"nt"
"CRACK"	"pluses_box.jpg"	"t"
"OFFICER"	"pluses_box.jpg"	"t"
"LUGGAGE"	"pluses_box.jpg"	"t"
"COAST"	"exes_box.jpg"	"nt"
"VAULT"	"equals_box.jpg"	"pb"
"LAWN"	"exes_box.jpg"	"nt"
"REAR"	"equals_box.jpg"	"pb"
"PENCIL"	"pluses_box.jpg"	"t"
"BRAKE"	"exes_box.jpg"	"nt"
"WAFFLE"	"exes_box.jpg"	"nt"
"STUMBLE"	"equals_box.jpg"	"pb"
"FOREST"	"equals_box.jpg"	"pb"
"SOIL"	"pluses_box.jpg"	"t"
"UNIT"	"equals_box.jpg"	"pb"
"HELM"	"equals_box.jpg"	"pb"
"INSTANT"	"equals_box.jpg"	"pb"
"NAIL"	"pluses_box.jpg"	"t"
"LOAN"	"exes_box.jpg"	"nt"
"DIET"	"equals_box.jpg"	"pb"
"TYPE"	"pluses_box.jpg"	"t"
"RUG"	"pluses_box.jpg"	"t"
"NEEDLE"	"exes_box.jpg"	"nt"
"SCREEN"	"exes_box.jpg"	"nt"
"GLOW"	"equals_box.jpg"	"pb"
"WOOD"	"equals_box.jpg"	"pb"
"PIPE"	"exes_box.jpg"	"nt"
"LIBERTY"	"pluses_box.jpg"	"t"
