"SCREEN"	"exes_box.jpg"	"nt"
"LIBERTY"	"pluses_box.jpg"	"t"
"WOOD"	"equals_box.jpg"	"pb"
"RELAX"	"exes_box.jpg"	"nt"
"SOCIETY"	"equals_box.jpg"	"pb"
"FOREST"	"equals_box.jpg"	"pb"
"COAST"	"exes_box.jpg"	"nt"
"DOUGH"	"pluses_box.jpg"	"t"
"UNIT"	"equals_box.jpg"	"pb"
"NAIL"	"pluses_box.jpg"	"t"
"CROW"	"exes_box.jpg"	"nt"
"JOGGER"	"pluses_box.jpg"	"t"
"CENT"	"pluses_box.jpg"	"t"
"LOAN"	"exes_box.jpg"	"nt"
"LAWN"	"exes_box.jpg"	"nt"
"REAR"	"equals_box.jpg"	"pb"
"MUSEUM"	"pluses_box.jpg"	"t"
"BOOTH"	"exes_box.jpg"	"nt"
"PIPE"	"exes_box.jpg"	"nt"
"AROMA"	"pluses_box.jpg"	"t"
"DIET"	"equals_box.jpg"	"pb"
"JOURNEY"	"equals_box.jpg"	"pb"
"RUG"	"pluses_box.jpg"	"t"
"BREATH"	"exes_box.jpg"	"nt"
"PLANE"	"pluses_box.jpg"	"t"
"WAFFLE"	"exes_box.jpg"	"nt"
"NEEDLE"	"exes_box.jpg"	"nt"
"SERVANT"	"exes_box.jpg"	"nt"
"SOIL"	"pluses_box.jpg"	"t"
"BRAKE"	"exes_box.jpg"	"nt"
"STEAM"	"exes_box.jpg"	"nt"
"STUMBLE"	"equals_box.jpg"	"pb"
"CRACK"	"pluses_box.jpg"	"t"
"DECAY"	"equals_box.jpg"	"pb"
"ANTLER"	"equals_box.jpg"	"pb"
"VAULT"	"equals_box.jpg"	"pb"
"OFFICER"	"pluses_box.jpg"	"t"
"SLAB"	"equals_box.jpg"	"pb"
"MILK"	"pluses_box.jpg"	"t"
"SURFACE"	"exes_box.jpg"	"nt"
"PENCIL"	"pluses_box.jpg"	"t"
"MIXTURE"	"equals_box.jpg"	"pb"
"SKULL"	"pluses_box.jpg"	"t"
"HELM"	"equals_box.jpg"	"pb"
"FOSSIL"	"exes_box.jpg"	"nt"
"GLOW"	"equals_box.jpg"	"pb"
"ABDOMEN"	"exes_box.jpg"	"nt"
"KNUCKLE"	"pluses_box.jpg"	"t"
"INSIGHT"	"exes_box.jpg"	"nt"
"CRUMB"	"pluses_box.jpg"	"t"
"HUG"	"equals_box.jpg"	"pb"
"LUGGAGE"	"pluses_box.jpg"	"t"
"ACCIDENT"	"pluses_box.jpg"	"t"
"TYPE"	"pluses_box.jpg"	"t"
"PET"	"exes_box.jpg"	"nt"
"ADVICE"	"equals_box.jpg"	"pb"
"TAPE"	"exes_box.jpg"	"nt"
"INSTANT"	"equals_box.jpg"	"pb"
"BUSINESS"	"equals_box.jpg"	"pb"
"LEAP"	"equals_box.jpg"	"pb"
