5148.377	areyouready	LOADING RESOURCE SURFACE FROM DISK
2395567.25	StudyPhase[1].LearningPhase_1.Word_1	LOADING RESOURCE SURFACE FROM DISK
2395568.758	StudyPhase[1].LearningPhase_1.Word_1	flip time is later than desired time. Desired Time=2395551 Flip Time=2395584 Retrace Rate=16.641, prepareTime=41 flip request time 2395568
2399389.6	StudyPhase[1].LearningPhase_1.Word_1	LOADING RESOURCE SURFACE FROM DISK
2399391.203	StudyPhase[1].LearningPhase_1.Word_1	flip time is later than desired time. Desired Time=2399368 Flip Time=2399401 Retrace Rate=16.641, prepareTime=47 flip request time 2399391
2403171.719	StudyPhase[1].LearningPhase_1.Word_1	LOADING RESOURCE SURFACE FROM DISK
2406997.11	StudyPhase[1].LearningPhase_1.Word_1	LOADING RESOURCE SURFACE FROM DISK
2406998.653	StudyPhase[1].LearningPhase_1.Word_1	flip time is later than desired time. Desired Time=2406967 Flip Time=2407017 Retrace Rate=16.641, prepareTime=54 flip request time 2406998
2410823.257	StudyPhase[1].LearningPhase_1.Word_1	LOADING RESOURCE SURFACE FROM DISK
2410824.803	StudyPhase[1].LearningPhase_1.Word_1	flip time is later than desired time. Desired Time=2410801 Flip Time=2410834 Retrace Rate=16.641, prepareTime=47 flip request time 2410824
2414604.927	StudyPhase[1].LearningPhase_1.Word_1	LOADING RESOURCE SURFACE FROM DISK
2418388.084	StudyPhase[1].LearningPhase_1.Word_1	LOADING RESOURCE SURFACE FROM DISK
2422171.675	StudyPhase[1].LearningPhase_1.Word_1	LOADING RESOURCE SURFACE FROM DISK
2426008.01	StudyPhase[1].LearningPhase_1.Word_1	LOADING RESOURCE SURFACE FROM DISK
2426009.44	StudyPhase[1].LearningPhase_1.Word_1	flip time is later than desired time. Desired Time=2425967 Flip Time=2426017 Retrace Rate=16.641, prepareTime=65 flip request time 2426009
2429822.241	StudyPhase[1].LearningPhase_1.Word_1	LOADING RESOURCE SURFACE FROM DISK
2429823.728	StudyPhase[1].LearningPhase_1.Word_1	flip time is later than desired time. Desired Time=2429801 Flip Time=2429834 Retrace Rate=16.641, prepareTime=46 flip request time 2429823
2433640.097	StudyPhase[1].LearningPhase_1.Word_1	LOADING RESOURCE SURFACE FROM DISK
2433641.654	StudyPhase[1].LearningPhase_1.Word_1	flip time is later than desired time. Desired Time=2433618 Flip Time=2433651 Retrace Rate=16.641, prepareTime=47 flip request time 2433641
2437421.656	StudyPhase[1].LearningPhase_1.Word_1	LOADING RESOURCE SURFACE FROM DISK
2441204.635	StudyPhase[1].LearningPhase_1.Word_1	LOADING RESOURCE SURFACE FROM DISK
2444988.431	StudyPhase[1].LearningPhase_1.Word_1	LOADING RESOURCE SURFACE FROM DISK
2449052.275	StudyPhase[1].LearningPhase_1.Word_1	LOADING RESOURCE SURFACE FROM DISK
2449053.802	StudyPhase[1].LearningPhase_1.Word_1	flip time is later than desired time. Desired Time=2448784 Flip Time=2449067 Retrace Rate=16.641, prepareTime=293 flip request time 2449053
2452838.246	StudyPhase[1].LearningPhase_1.Word_1	LOADING RESOURCE SURFACE FROM DISK
2456644.0	StudyPhase[1].LearningPhase_1.Word_1	LOADING RESOURCE SURFACE FROM DISK
2456645.536	StudyPhase[1].LearningPhase_1.Word_1	flip time is later than desired time. Desired Time=2456634 Flip Time=2456667 Retrace Rate=16.641, prepareTime=34 flip request time 2456645
2460476.77	StudyPhase[1].LearningPhase_1.Word_1	LOADING RESOURCE SURFACE FROM DISK
2460478.325	StudyPhase[1].LearningPhase_1.Word_1	flip time is later than desired time. Desired Time=2460451 Flip Time=2460501 Retrace Rate=16.641, prepareTime=51 flip request time 2460478
2464271.266	StudyPhase[1].LearningPhase_1.Word_1	LOADING RESOURCE SURFACE FROM DISK
2468095.1	StudyPhase[1].LearningPhase_1.Word_1	LOADING RESOURCE SURFACE FROM DISK
2468096.626	StudyPhase[1].LearningPhase_1.Word_1	flip time is later than desired time. Desired Time=2468068 Flip Time=2468118 Retrace Rate=16.641, prepareTime=52 flip request time 2468096
2471888.291	StudyPhase[1].LearningPhase_1.Word_1	LOADING RESOURCE SURFACE FROM DISK
2475710.3	StudyPhase[1].LearningPhase_1.Word_1	LOADING RESOURCE SURFACE FROM DISK
2475711.874	StudyPhase[1].LearningPhase_1.Word_1	flip time is later than desired time. Desired Time=2475684 Flip Time=2475734 Retrace Rate=16.641, prepareTime=51 flip request time 2475711
2479539.777	StudyPhase[1].LearningPhase_1.Word_1	LOADING RESOURCE SURFACE FROM DISK
2479541.38	StudyPhase[1].LearningPhase_1.Word_1	flip time is later than desired time. Desired Time=2479517 Flip Time=2479551 Retrace Rate=16.641, prepareTime=47 flip request time 2479541
2607644.259	StudyPhase[1].TestFeedback_1[1].Hint_1[1]	LOADING RESOURCE SURFACE FROM DISK
2607645.942	StudyPhase[1].TestFeedback_1[1].Hint_1[1]	flip time is later than desired time. Desired Time=2607384 Flip Time=2607667 Retrace Rate=16.641, prepareTime=285 flip request time 2607645
2610720.177	StudyPhase[1].TestFeedback_1[1].Feedback_1[1]	LOADING RESOURCE SURFACE FROM DISK
2612547.823	StudyPhase[1].TestFeedback_1[1].Hint_1[1]	LOADING RESOURCE SURFACE FROM DISK
2612549.434	StudyPhase[1].TestFeedback_1[1].Hint_1[1]	flip time is later than desired time. Desired Time=2612518 Flip Time=2612568 Retrace Rate=16.641, prepareTime=55 flip request time 2612549
2615571.827	StudyPhase[1].TestFeedback_1[1].Feedback_1[1]	LOADING RESOURCE SURFACE FROM DISK
2617354.907	StudyPhase[1].TestFeedback_1[1].Hint_1[1]	LOADING RESOURCE SURFACE FROM DISK
2619096.751	StudyPhase[1].TestFeedback_1[1].Feedback_1[1]	LOADING RESOURCE SURFACE FROM DISK
2620888.345	StudyPhase[1].TestFeedback_1[1].Hint_1[1]	LOADING RESOURCE SURFACE FROM DISK
2622713.595	StudyPhase[1].TestFeedback_1[1].FeedbackPB_1[1]	LOADING RESOURCE SURFACE FROM DISK
2624504.92	StudyPhase[1].TestFeedback_1[1].Hint_1[1]	LOADING RESOURCE SURFACE FROM DISK
2627230.016	StudyPhase[1].TestFeedback_1[1].Feedback_1[1]	LOADING RESOURCE SURFACE FROM DISK
2629021.585	StudyPhase[1].TestFeedback_1[1].Hint_1[1]	LOADING RESOURCE SURFACE FROM DISK
2630446.763	StudyPhase[1].TestFeedback_1[1].FeedbackPB_1[1]	LOADING RESOURCE SURFACE FROM DISK
