"CHALK"	"BOOK"	"CHALK - BOOK"	"ft"
"CENT"	"BEGGAR"	"CENT - BEGGAR"	"t"
"WAFFLE"	"MAPLE"	"WAFFLE - MAPLE"	"nt"
"CROW"	"ASCENT"	"CROW - ASCENT"	"nt"
"CRACK"	"LOBSTER"	"CRACK - LOBSTER"	"t"
"INSIGHT"	"ART"	"INSIGHT - ART"	"nt"
"ANTLER"	"KNIFE"	"ANTLER - OOOOO"	"pb"
"WOOD"	"TERMITE"	"WOOD - OOOOOOO"	"pb"
"HELM"	"OPERA"	"HELM - OOOOO"	"pb"
"SOCIETY"	"YOUTH"	"SOCIETY - OOOOO"	"pb"
"PLANE"	"CLOUD"	"PLANE - CLOUD"	"t"
"WISDOM"	"MONK"	"WISDOM - MONK"	"fb"
"HIVE"	"HEXAGON"	"HIVE - HEXAGON"	"b"
"SCREEN"	"SNACK"	"SCREEN - SNACK"	"nt"
"JOURNEY"	"PANTS"	"JOURNEY - OOOOO"	"pb"
"MILK"	"SKIM"	"MILK - SKIM"	"t"
"CANDLE"	"WINE"	"CANDLE - WINE"	"b"
"TREE"	"LIFE"	"TREE - LIFE"	"b"
"DECISION"	"JUDGE"	"DECISION - JUDGE"	"b"
"SKULL"	"MUMMY"	"SKULL - MUMMY"	"t"
"BAT"	"DIRT"	"BAT - DIRT"	"b"
"NEEDLE"	"DOCTOR"	"NEEDLE - DOCTOR"	"nt"
"LINT"	"CURTAIN"	"LINT - CURTAIN"	"ft"
