"LICE"	"equals_box.jpg"	"pb"
"CRUMB"	"exes_box.jpg"	"nt"
"MUSEUM"	"exes_box.jpg"	"nt"
"PICNIC"	"equals_box.jpg"	"pb"
"CENT"	"exes_box.jpg"	"nt"
"ACCIDENT"	"exes_box.jpg"	"nt"
"ACE"	"equals_box.jpg"	"pb"
"VOLUME"	"equals_box.jpg"	"pb"
"LUGGAGE"	"exes_box.jpg"	"nt"
"PLANE"	"exes_box.jpg"	"nt"
"MIXTURE"	"pluses_box.jpg"	"t"
"STUMBLE"	"pluses_box.jpg"	"t"
"HIVE"	"equals_box.jpg"	"pb"
"DECISION"	"equals_box.jpg"	"pb"
"SOIL"	"exes_box.jpg"	"nt"
"LENS"	"equals_box.jpg"	"pb"
"LEAP"	"pluses_box.jpg"	"t"
"KNUCKLE"	"exes_box.jpg"	"nt"
"HELM"	"pluses_box.jpg"	"t"
"METAL"	"equals_box.jpg"	"pb"
"DECAY"	"pluses_box.jpg"	"t"
"DIET"	"pluses_box.jpg"	"t"
"CANDLE"	"equals_box.jpg"	"pb"
"PLUM"	"equals_box.jpg"	"pb"
"BROOM"	"equals_box.jpg"	"pb"
"GLOW"	"pluses_box.jpg"	"t"
"AROMA"	"exes_box.jpg"	"nt"
"UNIT"	"pluses_box.jpg"	"t"
"ANTLER"	"pluses_box.jpg"	"t"
"FOREST"	"pluses_box.jpg"	"t"
"LIBERTY"	"exes_box.jpg"	"nt"
"LATCH"	"equals_box.jpg"	"pb"
"VITAMIN"	"equals_box.jpg"	"pb"
"JOURNEY"	"pluses_box.jpg"	"t"
"NIGHTCLUB"	"equals_box.jpg"	"pb"
"JOGGER"	"exes_box.jpg"	"nt"
"ADVICE"	"pluses_box.jpg"	"t"
"RUG"	"exes_box.jpg"	"nt"
"REAR"	"pluses_box.jpg"	"t"
"PENCIL"	"exes_box.jpg"	"nt"
"CRACK"	"exes_box.jpg"	"nt"
"DOUGH"	"exes_box.jpg"	"nt"
"LAKE"	"equals_box.jpg"	"pb"
"SKULL"	"exes_box.jpg"	"nt"
"CRADLE"	"equals_box.jpg"	"pb"
"VAULT"	"pluses_box.jpg"	"t"
"MILK"	"exes_box.jpg"	"nt"
"WOOD"	"pluses_box.jpg"	"t"
"SURPRISE"	"equals_box.jpg"	"pb"
"BAT"	"equals_box.jpg"	"pb"
"BUSINESS"	"pluses_box.jpg"	"t"
"INSTANT"	"pluses_box.jpg"	"t"
"TYPE"	"exes_box.jpg"	"nt"
"NAPKIN"	"equals_box.jpg"	"pb"
"OFFICER"	"exes_box.jpg"	"nt"
"SLAB"	"pluses_box.jpg"	"t"
"SOCIETY"	"pluses_box.jpg"	"t"
"NAIL"	"exes_box.jpg"	"nt"
"HUG"	"pluses_box.jpg"	"t"
"TREE"	"equals_box.jpg"	"pb"
